NUM_POSTE_obs,lat_obs,lon_obs,NUM_POSTE_mod,lat_mod,lon_mod
26188001,44.234167,5.183167,16812,44.2438,5.1764
26189001,44.276,5.478333,17091,44.2647,5.4903
26191001,44.545,4.824167,20199,44.5365,4.8315
26198001,44.581167,4.733,20710,44.5815,4.7369
26202001,44.5095,5.097167,19950,44.5137,5.0836
26203001,44.461333,4.842167,19423,44.4691,4.8315
26211001,44.3615,4.860833,18125,44.3568,4.8629
26220009,44.356667,5.121667,18133,44.3563,5.1143
26220010,44.359167,5.1155,18133,44.3563,5.1143
26234001,44.685,5.093333,22015,44.6935,5.0845
26234002,44.690333,5.109,22016,44.6934,5.1162
26235001,44.351833,4.715833,18120,44.3567,4.7057
26258001,44.618167,4.976833,21235,44.6263,4.9895
26258003,44.618167,4.977833,21235,44.6263,4.9895
26264002,44.431667,5.367,18921,44.4227,5.3664
26273002,44.990667,5.165167,25350,44.9855,5.1496
26281001,45.050167,4.998667,26096,45.0533,4.9909
26281002,45.052333,5.053667,26098,45.0532,5.0545
26289001,44.6965,5.193667,22018,44.6932,5.1794
26290002,44.841667,5.421667,23840,44.8494,5.4341
26290400,44.838667,5.406667,23839,44.8496,5.4024
26292001,44.291667,5.415,17354,44.2876,5.4278
26292002,44.294833,5.409833,17353,44.2878,5.3964
26295001,45.173833,4.9025,27321,45.1658,4.8956
26298001,45.229333,5.071833,28085,45.2329,5.0873
26307001,45.009167,5.2925,25605,45.0075,5.2769
26313001,44.980167,4.931333,25343,44.986,4.9271
26321003,44.5545,5.284833,20470,44.558,5.2731
26325001,45.3,4.853333,28849,45.3007,4.8639
26327001,44.693833,5.428333,22026,44.6921,5.4323
26328001,44.682667,5.157833,22017,44.6933,5.1478
26330001,45.271167,4.930333,28593,45.2782,4.9278
26330002,45.271667,4.931167,28593,45.2782,4.9278
26339001,44.591667,4.773333,20711,44.5815,4.7684
26340001,44.202333,5.538833,16278,44.1969,5.5522
26348001,44.430167,4.989833,18909,44.424,4.9888
26361001,44.505333,5.576667,19966,44.5113,5.5878
26362003,44.93,4.916667,24841,44.941,4.927
26377003,44.337333,5.060167,17869,44.334,5.0513
26380002,45.1125,4.828833,26832,45.1209,4.8319
2643002,49.3835,3.147667,80625,49.3796,3.1449
2652001,49.766667,3.815667,83741,49.7685,3.8273
2674001,49.773167,4.071667,83748,49.7702,4.0704
27005001,49.160667,1.242,78652,49.1587,1.2283
27016001,49.244667,1.412833,79625,49.2543,1.4283
27043001,48.8705,0.832833,75186,48.8767,0.8374
2705001,49.566,4.0365,82258,49.568,4.0387
27056003,49.101333,0.559833,78127,49.0917,0.5463
27065001,49.329167,0.378833,80776,49.3334,0.3884
27096001,48.8775,0.687,75182,48.8722,0.701
27100001,49.361,0.392833,81002,49.3558,0.3865
27112001,48.8375,0.907667,74511,48.8341,0.909
27116001,49.1905,0.713667,79123,49.1873,0.7105
27127001,49.1545,1.072667,78647,49.1535,1.0568
27165001,48.955167,0.937667,76166,48.9474,0.9347
27177001,48.863667,1.244667,74861,48.8671,1.2483
27183001,48.894,1.4055,75203,48.8944,1.4174
27198002,48.868167,1.0715,74856,48.8619,1.0778
27199001,49.249667,1.697667,79393,49.2392,1.7046
